"","Metro","Dimension.Type","Month","Dimension","Measure","Value","YoY"
"36759","National","Job Title","2017-07","Field Engineer","Median Base Pay","$ 67,518","-2.1%"
"36760","National","Job Title","2017-07","Machine Operator","Median Base Pay","$ 39,741","0.9%"
"36761","National","Job Title","2017-07","Communications Manager","Median Base Pay","$ 68,092","1.2%"
"36762","National","Job Title","2017-07","Construction Laborer","Median Base Pay","$ 39,945","3.7%"
"36763","National","Job Title","2017-07","Emergency Medical Technician","Median Base Pay","$ 34,038","1.6%"
"36764","National","Job Title","2017-07","Web Designer","Median Base Pay","$ 50,533","2.9%"
"36765","National","Job Title","2017-07","Maintenance Worker","Median Base Pay","$ 42,027","1.3%"
"36766","National","Job Title","2017-07","Barista","Median Base Pay","$ 24,336","6.4%"
"36767","National","Job Title","2017-07","Bartender","Median Base Pay","$ 32,166","1.2%"
"36768","National","Job Title","2017-07","Civil Engineer","Median Base Pay","$ 66,190","2.2%"
"36769","National","Job Title","2017-07","Claims Adjuster","Median Base Pay","$ 51,220","4.8%"
"36770","National","Job Title","2017-07","Certified Nursing Assistant","Median Base Pay","$ 28,001","2.9%"
"36771","National","Job Title","2017-07","Customer Service Representative","Median Base Pay","$ 35,950","2.3%"
"36772","National","Job Title","2017-07","Delivery Driver","Median Base Pay","$ 38,680","4.3%"
"36773","National","Job Title","2017-07","Financial Advisor","Median Base Pay","$ 52,394","-1.4%"
"36774","National","Job Title","2017-07","Licensed Practical Nurse","Median Base Pay","$ 41,565","2.3%"
"36775","National","Job Title","2017-07","Loan Officer","Median Base Pay","$ 45,341","-1.3%"
"36776","National","Job Title","2017-07","Maintenance Technician","Median Base Pay","$ 43,608","0.0%"
"36777","National","Job Title","2017-07","Material Handler","Median Base Pay","$ 34,944","2.0%"
"36778","National","Job Title","2017-07","Network Engineer","Median Base Pay","$ 70,549","0.6%"
"36779","National","Job Title","2017-07","Office Manager","Median Base Pay","$ 45,790","-0.5%"
"36780","National","Job Title","2017-07","Pharmacist","Median Base Pay","$ 124,443","-1.8%"
"36781","National","Job Title","2017-07","Process Engineer","Median Base Pay","$ 76,116","0.6%"
"36782","National","Job Title","2017-07","Program Manager","Median Base Pay","$ 76,257","1.9%"
"36783","National","Job Title","2017-07","Research Assistant","Median Base Pay","$ 30,430","1.6%"
"36784","National","Job Title","2017-07","Restaurant Manager","Median Base Pay","$ 49,309","2.1%"
"36785","National","Job Title","2017-07","Security Officer","Median Base Pay","$ 35,106","3.3%"
"36786","National","Job Title","2017-07","Server","Median Base Pay","$ 33,461","2.0%"
"36787","National","Job Title","2017-07","Solutions Architect","Median Base Pay","$ 101,456","0.5%"
"36788","National","Job Title","2017-07","Systems Engineer","Median Base Pay","$ 77,545","2.1%"
"36789","National","Job Title","2017-07","Technical Support","Median Base Pay","$ 45,370","0.6%"
"36790","National","Job Title","2017-07","UX Designer","Median Base Pay","$ 77,463","1.2%"
"36791","Atlanta","Job Title","2017-07","Software Engineer","Median Base Pay","$ 84,150","1.9%"
"36792","Atlanta","Job Title","2017-07","Programmer Analyst","Median Base Pay","$ 72,203","1.6%"
"36793","Atlanta","Job Title","2017-07","Consultant","Median Base Pay","$ 85,105","0.1%"
"36794","Atlanta","Job Title","2017-07","Project Manager","Median Base Pay","$ 77,822","-0.1%"
"36795","Atlanta","Job Title","2017-07","Store Manager","Median Base Pay","$ 50,743","2.4%"
"36796","Atlanta","Job Title","2017-07","Business Analyst","Median Base Pay","$ 71,416","1.6%"
"36797","Atlanta","Job Title","2017-07","Cashier","Median Base Pay","$ 26,231","3.1%"
"36798","Atlanta","Job Title","2017-07","Financial Analyst","Median Base Pay","$ 63,948","0.6%"
"36799","Atlanta","Job Title","2017-07","Administrative Assistant","Median Base Pay","$ 40,266","1.1%"
"36800","Atlanta","Job Title","2017-07","Accountant","Median Base Pay","$ 56,399","0.6%"
"36801","Atlanta","Job Title","2017-07","Sales Representative","Median Base Pay","$ 49,182","1.4%"
"36802","Atlanta","Job Title","2017-07","Professor","Median Base Pay","$ 87,344","0.5%"
"36803","Atlanta","Job Title","2017-07","Registered Nurse","Median Base Pay","$ 64,839","2.8%"
"36804","Atlanta","Job Title","2017-07","Marketing Manager","Median Base Pay","$ 75,121","0.0%"
"36805","Atlanta","Job Title","2017-07","Operations Manager","Median Base Pay","$ 70,261","2.1%"
"36806","Atlanta","Job Title","2017-07","Product Manager","Median Base Pay","$ 96,570","1.3%"
"36807","Atlanta","Job Title","2017-07","Sales Manager","Median Base Pay","$ 66,586","0.2%"
"36808","Atlanta","Job Title","2017-07","Teacher","Median Base Pay","$ 47,868","1.7%"
"36809","Atlanta","Job Title","2017-07","Bank Teller","Median Base Pay","$ 29,908","4.9%"
"36810","Atlanta","Job Title","2017-07","Customer Service Manager","Median Base Pay","$ 54,728","3.1%"
"36811","Atlanta","Job Title","2017-07","Physical Therapist","Median Base Pay","$ 75,777","-1.2%"
"36812","Atlanta","Job Title","2017-07","Mechanical Engineer","Median Base Pay","$ 72,690","0.9%"
"36813","Atlanta","Job Title","2017-07","Recruiter","Median Base Pay","$ 52,532","6.2%"
"36814","Atlanta","Job Title","2017-07","Design Engineer","Median Base Pay","$ 71,823","-1.6%"
"36815","Atlanta","Job Title","2017-07","Pharmacy Technician","Median Base Pay","$ 29,094","3.5%"
"36816","Atlanta","Job Title","2017-07","Graphic Designer","Median Base Pay","$ 49,814","-0.1%"
"36817","Atlanta","Job Title","2017-07","Web Developer","Median Base Pay","$ 75,889","-0.6%"
"36818","Atlanta","Job Title","2017-07","Business Development Manager","Median Base Pay","$ 72,859","0.8%"
"36819","Atlanta","Job Title","2017-07","Data Scientist","Median Base Pay","$ 93,069","1.6%"
"36820","Atlanta","Job Title","2017-07","Buyer","Median Base Pay","$ 58,189","-0.9%"
"36821","Atlanta","Job Title","2017-07","Data Analyst","Median Base Pay","$ 66,039","1.9%"
"36822","Atlanta","Job Title","2017-07","Electrical Engineer","Median Base Pay","$ 76,259","1.0%"
"36823","Atlanta","Job Title","2017-07","Attorney","Median Base Pay","$ 100,201","-2.7%"
"36824","Atlanta","Job Title","2017-07","Human Resources Manager","Median Base Pay","$ 74,226","-0.2%"
"36825","Atlanta","Job Title","2017-07","Technician","Median Base Pay","$ 44,593","0.3%"
"36826","Atlanta","Job Title","2017-07","Restaurant Cook","Median Base Pay","$ 26,949","5.5%"
"36827","Atlanta","Job Title","2017-07","Production Manager","Median Base Pay","$ 66,477","1.1%"
"36828","Atlanta","Job Title","2017-07","Manufacturing Engineer","Median Base Pay","$ 73,506","2.1%"
