"","Metro","Dimension.Type","Month","Dimension","Measure","Value","YoY"
"18883","Washington DC","Job Title","2018-05","Recruiter","Median Base Pay","$ 62,665","1.7%"
"18884","Washington DC","Job Title","2018-05","Design Engineer","Median Base Pay","$ 83,252","4.2%"
"18885","Washington DC","Job Title","2018-05","Pharmacy Technician","Median Base Pay","$ 32,358","3.5%"
"18886","Washington DC","Job Title","2018-05","Graphic Designer","Median Base Pay","$ 56,530","3.3%"
"18887","Washington DC","Job Title","2018-05","Web Developer","Median Base Pay","$ 87,745","5.3%"
"18888","Washington DC","Job Title","2018-05","Business Development Manager","Median Base Pay","$ 86,371","4.7%"
"18889","Washington DC","Job Title","2018-05","Data Scientist","Median Base Pay","$ 104,056","0.8%"
"18890","Washington DC","Job Title","2018-05","Buyer","Median Base Pay","$ 60,434","1.7%"
"18891","Washington DC","Job Title","2018-05","Data Analyst","Median Base Pay","$ 71,458","1.2%"
"18892","Washington DC","Job Title","2018-05","Electrical Engineer","Median Base Pay","$ 85,384","2.0%"
"18893","Washington DC","Job Title","2018-05","Attorney","Median Base Pay","$ 138,638","3.6%"
"18894","Washington DC","Job Title","2018-05","Human Resources Manager","Median Base Pay","$ 82,617","2.2%"
"18895","Washington DC","Job Title","2018-05","Technician","Median Base Pay","$ 51,297","0.7%"
"18896","Washington DC","Job Title","2018-05","Restaurant Cook","Median Base Pay","$ 31,329","2.1%"
"18897","Washington DC","Job Title","2018-05","Production Manager","Median Base Pay","$ 73,241","2.0%"
"18898","Washington DC","Job Title","2018-05","Manufacturing Engineer","Median Base Pay","$ 78,885","1.6%"
"18899","Washington DC","Job Title","2018-05","Retail Key Holder","Median Base Pay","$ 32,569","3.8%"
"18900","Washington DC","Job Title","2018-05","Paralegal","Median Base Pay","$ 57,960","1.2%"
"18901","Washington DC","Job Title","2018-05","Java Developer","Median Base Pay","$ 81,966","2.2%"
"18902","Washington DC","Job Title","2018-05","Warehouse Associate","Median Base Pay","$ 42,876","3.8%"
"18903","Washington DC","Job Title","2018-05","Property Manager","Median Base Pay","$ 63,056","3.2%"
"18904","Washington DC","Job Title","2018-05","Producer","Median Base Pay","$ 70,186","0.3%"
"18905","Washington DC","Job Title","2018-05","Quality Engineer","Median Base Pay","$ 80,943","0.7%"
"18906","Washington DC","Job Title","2018-05","Operations Analyst","Median Base Pay","$ 72,567","3.6%"
"18907","Washington DC","Job Title","2018-05","Medical Assistant","Median Base Pay","$ 40,181","3.8%"
"18908","Washington DC","Job Title","2018-05","Tax Manager","Median Base Pay","$ 117,724","5.7%"
"18909","Washington DC","Job Title","2018-05","Technical Editor","Median Base Pay","$ 66,516","1.9%"
"18910","Washington DC","Job Title","2018-05","Truck Driver","Median Base Pay","$ 55,183","6.5%"
"18911","Washington DC","Job Title","2018-05","Insurance Agent","Median Base Pay","$ 44,007","-1.0%"
"18912","Washington DC","Job Title","2018-05","Medical Technologist","Median Base Pay","$ 57,982","2.4%"
"18913","Washington DC","Job Title","2018-05","Field Engineer","Median Base Pay","$ 72,563","2.4%"
"18914","Washington DC","Job Title","2018-05","Machine Operator","Median Base Pay","$ 44,088","1.6%"
"18915","Washington DC","Job Title","2018-05","Communications Manager","Median Base Pay","$ 81,745","-1.7%"
"18916","Washington DC","Job Title","2018-05","Construction Laborer","Median Base Pay","$ 39,599","2.0%"
"18917","Washington DC","Job Title","2018-05","Emergency Medical Technician","Median Base Pay","$ 43,791","3.4%"
"18918","Washington DC","Job Title","2018-05","Web Designer","Median Base Pay","$ 67,037","1.4%"
"18919","Washington DC","Job Title","2018-05","Maintenance Worker","Median Base Pay","$ 42,659","1.2%"
"18920","Washington DC","Job Title","2018-05","Barista","Median Base Pay","$ 26,401","4.0%"
"18921","Washington DC","Job Title","2018-05","Bartender","Median Base Pay","$ 36,313","-0.1%"
"18922","Washington DC","Job Title","2018-05","Civil Engineer","Median Base Pay","$ 76,744","2.0%"
"18923","Washington DC","Job Title","2018-05","Claims Adjuster","Median Base Pay","$ 55,144","4.2%"
"18924","Washington DC","Job Title","2018-05","Certified Nursing Assistant","Median Base Pay","$ 32,665","3.2%"
"18925","Washington DC","Job Title","2018-05","Customer Service Representative","Median Base Pay","$ 41,952","2.6%"
"18926","Washington DC","Job Title","2018-05","Delivery Driver","Median Base Pay","$ 39,954","2.9%"
"18927","Washington DC","Job Title","2018-05","Financial Advisor","Median Base Pay","$ 60,323","6.5%"
"18928","Washington DC","Job Title","2018-05","Licensed Practical Nurse","Median Base Pay","$ 48,890","2.9%"
"18929","Washington DC","Job Title","2018-05","Loan Officer","Median Base Pay","$ 50,923","-2.2%"
"18930","Washington DC","Job Title","2018-05","Maintenance Technician","Median Base Pay","$ 49,345","3.0%"
"18931","Washington DC","Job Title","2018-05","Material Handler","Median Base Pay","$ 39,649","4.6%"
"18932","Washington DC","Job Title","2018-05","Network Engineer","Median Base Pay","$ 85,375","0.9%"
"18933","Washington DC","Job Title","2018-05","Office Manager","Median Base Pay","$ 57,161","2.5%"
"18934","Washington DC","Job Title","2018-05","Pharmacist","Median Base Pay","$ 126,144","2.7%"
"18935","Washington DC","Job Title","2018-05","Process Engineer","Median Base Pay","$ 84,497","1.3%"
"18936","Washington DC","Job Title","2018-05","Program Manager","Median Base Pay","$ 99,455","1.0%"
"18937","Washington DC","Job Title","2018-05","Research Assistant","Median Base Pay","$ 35,489","-0.3%"
"18938","Washington DC","Job Title","2018-05","Restaurant Manager","Median Base Pay","$ 58,421","1.8%"
"18939","Washington DC","Job Title","2018-05","Security Officer","Median Base Pay","$ 47,863","4.8%"
"18940","Washington DC","Job Title","2018-05","Server","Median Base Pay","$ 36,074","1.8%"
"18941","Washington DC","Job Title","2018-05","Solutions Architect","Median Base Pay","$ 120,424","5.4%"
"18942","Washington DC","Job Title","2018-05","Systems Engineer","Median Base Pay","$ 91,772","2.4%"
"18943","Washington DC","Job Title","2018-05","Technical Support","Median Base Pay","$ 57,770","3.0%"
"18944","Washington DC","Job Title","2018-05","UX Designer","Median Base Pay","$ 88,757","0.3%"
"20072","Atlanta","Job Title","2018-04","Software Engineer","Median Base Pay","$ 84,506","2.2%"
"20073","Atlanta","Job Title","2018-04","Programmer Analyst","Median Base Pay","$ 74,386","0.8%"
"20074","Atlanta","Job Title","2018-04","Consultant","Median Base Pay","$ 83,011","0.1%"
"20075","Atlanta","Job Title","2018-04","Project Manager","Median Base Pay","$ 78,226","0.1%"
"20076","Atlanta","Job Title","2018-04","Store Manager","Median Base Pay","$ 51,538","1.2%"
"20077","Atlanta","Job Title","2018-04","Business Analyst","Median Base Pay","$ 72,326","1.6%"
"20078","Atlanta","Job Title","2018-04","Cashier","Median Base Pay","$ 26,678","4.1%"
"20079","Atlanta","Job Title","2018-04","Financial Analyst","Median Base Pay","$ 65,355","2.4%"
"20080","Atlanta","Job Title","2018-04","Administrative Assistant","Median Base Pay","$ 40,608","0.5%"
"20081","Atlanta","Job Title","2018-04","Accountant","Median Base Pay","$ 57,202","1.7%"
"20082","Atlanta","Job Title","2018-04","Sales Representative","Median Base Pay","$ 51,591","3.8%"
"20083","Atlanta","Job Title","2018-04","Professor","Median Base Pay","$ 89,082","-2.6%"
"20084","Atlanta","Job Title","2018-04","Registered Nurse","Median Base Pay","$ 65,668","1.7%"
"20085","Atlanta","Job Title","2018-04","Marketing Manager","Median Base Pay","$ 76,879","2.6%"
"20086","Atlanta","Job Title","2018-04","Operations Manager","Median Base Pay","$ 70,711","0.8%"
"20087","Atlanta","Job Title","2018-04","Product Manager","Median Base Pay","$ 100,096","3.3%"
"20088","Atlanta","Job Title","2018-04","Sales Manager","Median Base Pay","$ 66,739","2.8%"
"20089","Atlanta","Job Title","2018-04","Teacher","Median Base Pay","$ 49,275","3.7%"
